query,lat,lon
"Đường Nguyễn Trung Ngạn, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 15, Quận 7, Thành phố Hồ Chí Minh, Việt Nam",10.7383021,106.7084013
"Đường Hồ Thành Biên, Quận 8, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 30, Quận Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Hạnh Thông, Quận Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường UNKNOWN, Huyện Bình Chánh, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Tân Sơn, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",10.8047752,106.6685417
"Đường Tô Hiệu, Quận Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Muồng Tím, Quận 2, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 9, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",10.8186774,106.7798449
"Tổ Dân Phố 13, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Võ Thị Liễu, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Nguyễn Văn Bính, Quận 7, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Đinh Công Tráng, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số Cư Xá Đô Thành, Quận 3, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 22, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường 31 Đưường Lê Lai, Quận Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 47, Quận 7, Thành phố Hồ Chí Minh, Việt Nam",10.7177946,106.726061
"Đường Võ Văn Tần, Quận 3, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 23, Quận Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Tô Ngọc Vân, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Lê Thị Riêng, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Nguyễn Lâm, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Trần Quốc Thảo, Quận 3, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Trần Nhân Tôn, Quận 10, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Kinh Dương Vương, Quận 6, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Phưường Bình Trị Đông B, Quận Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Nguyễn Hữu Cầu, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường 11, Quận 2, Thành phố Hồ Chí Minh, Việt Nam",10.7947675,106.7318813
"Đường / Đưường Tân Hương, Quận Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 28, Quận Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Nguyễn Kim, Quận 10, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Bình Phú, Quận 6, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Huỳnh Tấn Phát Đưường Huỳnh Tấn Phát, Quận 7, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Phó Cơ Điều, Quận 11, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 19, Quận 2, Thành phố Hồ Chí Minh, Việt Nam",10.79807,106.7306122
"Đường Số 13, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",10.799579,106.7404209
"Đường Lê Lư, Quận Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Nguyễn Văn Săng, Quận Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Hiệp Thành, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",10.8547421,106.625473
"Đường Cây Trâm, Quận Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Đình Nghi Xuân, Quận Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Gò Cẩm Đệm, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Mã Lộ, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Nguyễn Thị Búp, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 79, Quận 7, Thành phố Hồ Chí Minh, Việt Nam",10.7164039,106.7346196
"Đường UNKNOWN, Quận 10, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Hưng Gia, Quận 7, Thành phố Hồ Chí Minh, Việt Nam",10.7282649,106.7126125
"Đường Hàng Xanh, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Hồ Biểu Chánh, Quận Phú Nhuận, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Hậu Giang, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường B2 Đưường Tân Liêm, Huyện Bình Chánh, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Hoàng Minh Đạo, Quận 8, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Võ Thị Sáu, Quận 3, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Đề Thám, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Phan Văn Trường, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Ngô Chí Quốc, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",10.8834539,106.720368
"Đường Số 61, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 8, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Nguyễn Công Trứ, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Tô Vĩnh Diện, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",10.8531878,106.7681257
"Đường 1 Đưường Lê Văn Việt, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 265, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường D3, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Đại Nghĩa, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 6, Quận 7, Thành phố Hồ Chí Minh, Việt Nam",10.7067809,106.7258755
"Đường UNKNOWN, Quận 3, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Trần Thiện Chánh, Quận 10, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 18B, Quận Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Trần Bình Trọng, Quận 10, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Hổ Biểu Chánh, Quận Phú Nhuận, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Bành Văn Trân, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 160, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Nguyễn Văn Bá, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",10.8333379,106.7641241
"Đường Ngô Quyền, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 475, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Lý Thưường Kiệt, Quận Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Dd5, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",10.7551307,106.6802719
"Đường Tân Trang, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Phạm Văn Đồng, Quận Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Nguyễn Trọng Tuyển, Quận Phú Nhuận, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Vũ Huy Tấn, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Hồ Xuân Hương, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Phưường Phú Thọ Hòa, Quận Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Lâm Quang Ký, Quận 2, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Xuân Thới, Huyện Hóc Môn, Thành phố Hồ Chí Minh, Việt Nam",10.8929217,106.5772861
"Đường Hồng Hà, Quận Phú Nhuận, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 57, Quận Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số Đưường Số 14, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 48, Quận 8, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 2D, Quận Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Phan Huy Ôn, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 8, Huyện Bình Chánh, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường C11/, Huyện Bình Chánh, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường UNKNOWN, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Hồ Học Lãm, Quận Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Trần Bình Trọng, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Nguyễn Văn Tăng, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Liên Khu 1-6, Quận Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường C7 Đưường Số, Huyện Bình Chánh, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Thạnh Lộc 17, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường C13 Đưường Nguyễn Văn Linh, Quận 8, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Nguyễn Lâm, Quận Phú Nhuận, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Tân Lập, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Nguyễn Thị Nhuần, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Phan Bá Vành, Quận 2, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Đưường Lý Thái Tổ, Quận 10, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số, Quận 6, Thành phố Hồ Chí Minh, Việt Nam",10.8471615,106.7651674
"Đường Số Đưường Số 55, Quận Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Bến Bình Đông, Quận 8, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Khánh Hội, Quận 4, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường 382Xô Viết Nghê Tīnh, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Hồng Bàng, Quận 11, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số Đưường 1 Khu Dân Cư Him Lam, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Hưng Phú, Quận 8, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Tam Đa, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Man Thiện, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 6B, Huyện Bình Chánh, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Đinh Tiên Hoàng, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Lê Lâm, Quận Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường / Đưường Lê Văn Sỹ, Quận 3, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Yên Thế, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Bà Hom, Quận 6, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Phan Anh, Quận Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Lê Đình Quản, Quận 2, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường M91/ Trung Mỹ Tây 01 Đưường Trung Mỹ Tây, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Phưường, Quận Phú Nhuận, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường 2Kdc Khang An Đưường Liên Phưường, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường 13 Đưường Quốc Lộ 13, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số Đưường Số 4, Huyện Bình Chánh, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Nam Kỳ Khởi Nghĩa, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",10.7699914,106.701295
"Đường Quốc Lộ 0, Quận 8, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Thạnh Lộc 26, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Trịnh Thị Miếng, Huyện Hóc Môn, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 3/2, Quận 11, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường C11/ Đưường Tân Túc, Huyện Bình Chánh, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 7A, Quận 11, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Đông Hưng Thuận 17, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường 4 Đưường Số 4, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường H9 Đưường Quang Trung, Quận Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số Đưường Võ Thị Liễu, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường An Phú Đông 9, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Tây Sơn, Quận Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Phan Kế Bính, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Xa Lộ Hà Nội, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Hà Đặc, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Dương Bá Trạc Phưường 02, Quận 8, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Nguyễn Thị Minh Khai, Quận 3, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Sư Vạn Hạnh, Quận 5, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Nguyễn Đức Thuận, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Phưường Cát Lái, Quận 2, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Tự Lập, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Phùng Chí Kiên, Quận Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Lê Quốc Hưng, Quận 4, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Phan Sào Nam, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Đoàn Nguyễn Tuấn, Huyện Bình Chánh, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Nguyễn Bình, Huyện Nhà Bè, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Phan Đăng Giảng, Quận Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Sơn Kỳ, Quận Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường / Đưường Đồ Sơn, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Trần Quý Cáp, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Bình Chiểu, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",10.8758467,106.7331324
"Đường Nhật Tảo, Quận 10, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường E7/ Đưường Thế Lữ, Huyện Bình Chánh, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số Đưường Số 19, Quận Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 21, Quận Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Hồ Văn Long, Quận Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số Lầu Đưường Nguyễn Tri Phương, Quận 5, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Nguyễn Háo Vĩnh, Quận Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Trần Thái Tông, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường N7, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Đỗ Ngọc Thạnh, Quận 5, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Đặng Thúc Liêng, Quận 8, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Nguyễn Văn Dung, Quận Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Lãnh Binh Thăng, Quận 11, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 385, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường TrầN QuốC ThảO Đưường Trần Quốc Thảo, Quận 3, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Tân Lập 2, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Trung Mỹ Tây, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",10.8547421,106.625473
"Đường Nguyễn Thái Bình, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",10.7699914,106.701295
"Đường Phạm Huy, Quận Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Phạm Văn Đồng, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 31, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Hoài Thanh, Quận 8, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Nguyễn Tuân, Quận Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Tân Sơn Hòa, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",10.8047752,106.6685417
"Đường Bình Thành, Quận Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",10.773806,106.6471276
"Đường Tân Chánh Hiệp 34, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường UNKNOWN, Huyện Củ Chi, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Đưường Số 7, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Đỗ Nhuận, Quận Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Nguyễn Văn Yến, Quận Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Cư Xá Đô Thành, Quận 3, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Nguyễn Biểu, Quận 5, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường D13, Quận Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",10.7063408,106.7267513
"Đường 42 Đưường Ung Văn Khiêm, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Nguyễn Văn Tạo, Huyện Nhà Bè, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Ngô Quyền, Quận 10, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Tân Thành, Quận Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",10.7268338,106.7205839
"Đường Trần Đại Nghĩa, Huyện Bình Chánh, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Phạm Đăng Giảng, Quận Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 5, Quận Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Nguyễn Tri Phương Đưường Nguyễn Tri Phương, Quận 5, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Trương Vĩnh Ký, Quận Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Lê Hồng Phong, Quận 5, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Phú Hòa, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 10, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Lương Ngọc Quyến, Quận Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Trần Tuấn Khải, Quận 5, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Phú Mỹ, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Phưường, Quận 3, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Bà Điểm 8, Huyện Hóc Môn, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Mạc Đĩnh Chi, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Nguyễn Thanh Tuyền, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Văn Thân, Quận 6, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Hồng Hà, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Chiếu, Quận 4, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Võ Liêm Sơn, Quận 8, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Vạn Kiếp, Quận Phú Nhuận, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Nguyễn Trãi, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Nguyễn Trường Tộ, Quận Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",,
